,stock GE_log_value,stock JPM_log_value,stock A_log_value,stock AA_log_value,stock AAPL_log_value,S&P index
sig2_419,0.00019302724247322853,0.0002858915268462647,0.00031088327940059074,0.0003723880139818417,0.00022152704853320416,0.00013085465800789518
sig2_420,0.00019266645031788652,0.0002962521388356807,0.0002976540489333368,0.00037084301816188084,0.00022182367840465218,0.00013104494460863274
sig2_421,0.00020446509696009433,0.00029568487721289433,0.000453524870118003,0.00035691692435766667,0.0002029825646859482,0.00013077637597754918
sig2_422,0.00022338210174368026,0.0003737082881828471,0.0004673096793933011,0.00040010564048458555,0.00023234382314566698,0.00013346352333035852
sig2_423,0.00022458207955572602,0.0003435651249960384,0.0004705587244442998,0.000390719813532373,0.00020953697080245673,0.00013273793910763087
sig2_424,0.0002118044468372407,0.00031980334921334863,0.00042638215112483443,0.0003764988694145718,0.00020314795302901466,0.00013189121669365168
sig2_425,0.0001978821264379006,0.00032450657732228624,0.0004201439401326133,0.00040171514770712314,0.00018807409741636037,0.00013153593841438058
sig2_426,0.00019021877079579845,0.0003093917907881254,0.0003874265078017053,0.0003810317311876017,0.00021492349245969648,0.00013095149171049516
sig2_427,0.00018358684056473293,0.00028957381868048137,0.0004791119965822673,0.00039113353573277097,0.0002565139438959974,0.00013087680748782022
sig2_428,0.0001900296835379146,0.0002866754440856508,0.0005209990077326104,0.00039424201980083626,0.00022996533603888096,0.00013255269063527092
sig2_429,0.00018694590821339668,0.0002842991677962907,0.0004699231524814588,0.0003753199052583946,0.0002812230716353172,0.00013165712043507104
sig2_430,0.00020267668044942778,0.00035323248586608574,0.0004260318807957894,0.0003763363082183712,0.0002443546229479282,0.00013250249155691
sig2_431,0.00019414984595257618,0.00032645947070045553,0.00038863771247453987,0.00035984313000275844,0.00023877728302071794,0.00013160039965292282
sig2_432,0.00018466842556304664,0.00031640041686588165,0.000369511914480467,0.00035423604602262035,0.0002276467669998772,0.0001311196269452797
sig2_433,0.00021338619817304582,0.0002977874370885772,0.0004582659675644432,0.0003474612482256292,0.0002167689169401982,0.00013050366113234485
sig2_434,0.0002504917445947866,0.00031088472272965996,0.0007080854722955603,0.0004235126400782655,0.00031370791822048303,0.00013410311050513176
sig2_435,0.00023170738338938913,0.00028921567105413766,0.0006359402672076545,0.00040336649155352586,0.0002705727307031922,0.00013323652063752139
sig2_436,0.0002268116247732357,0.00027396981007220186,0.000568416133005654,0.00038565264351094933,0.00024098005694085748,0.00013276295497606361
sig2_437,0.00021136831458738525,0.0002574543703794048,0.0006210789481971549,0.0003668848179352443,0.00023814486138044367,0.00013205088653807037
sig2_438,0.0003505623431858707,0.0002644132460893183,0.000768905150494245,0.0004652606301993266,0.0002797791640167588,0.00013809524792006742
sig2_439,0.00033398706283357005,0.00024923734188350867,0.0006845215728075912,0.00044254360283760817,0.0002490937447347137,0.00013706525722774671
sig2_440,0.0005855525197840169,0.0004698758264185273,0.0009639743712659677,0.0010658456910454166,0.0004553249615950345,0.00016031219505305766
sig2_441,0.0005239238353340607,0.0004334372158083608,0.0008587242029300816,0.0009758283303680504,0.00039292287007455627,0.00015774905325392123
sig2_442,0.0008386245313857972,0.0012677345419296246,0.0020602480846896275,0.0018969516863952328,0.0007843924963281742,0.00020346358394694443
sig2_443,0.0008278383293944081,0.0014967631983752892,0.0020030890272231035,0.0021069455068105716,0.0010103280804312303,0.00021936697396880684
sig2_444,0.000989686625475289,0.0016075514557657117,0.002235245942478579,0.0020827440660590468,0.0009037967442046194,0.00023402324119781487
sig2_445,0.0009845672399908757,0.0017766419169172535,0.002516833096025406,0.00206559320048278,0.0007817720354523818,0.000247125178360757
sig2_446,0.0008822080588786722,0.0015952410704776936,0.002382398982786798,0.0018475055012641911,0.0006166270265561048,0.00023957641277381694
sig2_447,0.0008551940202786648,0.001456029789833763,0.0021693803461458657,0.0016949337752954778,0.0005185347054960798,0.0002367125321464681
sig2_448,0.000778464213315881,0.0013263783072730115,0.001939741739659235,0.0015612883988403408,0.00043236244271079103,0.0002305971860629348
sig2_449,0.0006931625909158221,0.0011823570972939632,0.0017404546589800973,0.0014029816643577847,0.00035605458758732804,0.0002238098127483297
sig2_450,0.000875368077159477,0.001174684453694289,0.002571892057778501,0.001537926728324972,0.0005236507644967174,0.00023862261629056092
sig2_451,0.0008004149061016137,0.001087552184406624,0.0023597725754677733,0.0014275182379555537,0.0005443222863751177,0.00023376677568809242
sig2_452,0.0007111416815142196,0.0010292525401128566,0.0020833145055556934,0.0012851170416044331,0.00043764842892632903,0.00022678671519052668
sig2_453,0.0006900815484978812,0.0010467729387938773,0.0019740169716274277,0.0012647961047328204,0.0006212647349992592,0.00023130745772973211
sig2_454,0.0006234362584356209,0.0009984783403957128,0.0018362282426867297,0.0011592302417577115,0.0004963930361332864,0.00022606593986756996
sig2_455,0.0005832512797507965,0.0008829012062064719,0.001597235738751867,0.0010881103489118952,0.0004132392716316608,0.0002221423955845631
sig2_456,0.0005235197313261371,0.0007971704523987104,0.0016513214650604072,0.0010219190475190627,0.0004141917825189883,0.0002179876920246589
sig2_457,0.0005427213616292893,0.0008367993690828701,0.0016734816491330308,0.001072808661451943,0.0003675750541283495,0.00021949869057195129
sig2_458,0.000487616723456363,0.0007652795116461398,0.0014586093552255814,0.0009741279696212804,0.00030833355009063156,0.00021341147064058187
sig2_459,0.00044721500485218744,0.000695307042356574,0.0012755731220971027,0.0009725452960618027,0.0002974826923281883,0.00020785404359262744
sig2_460,0.00040795366166122105,0.0007266905230992422,0.0011987600209048177,0.0009283863267817474,0.00027568573058780153,0.00020395684156759158
sig2_461,0.0004328314882939621,0.0008480863499015144,0.0012183078620923498,0.0009381516319677939,0.0003006269941906256,0.00020553923741326157
sig2_462,0.0004806380565901421,0.0008635826010424856,0.0010894044322076865,0.0008868154742408284,0.00027765118834076786,0.00020087418557363632
sig2_463,0.000524343771548935,0.0009057712066199604,0.0011843547941414391,0.0009128068362137685,0.00025180259753796407,0.00020360896205276607
sig2_464,0.0004867154412721991,0.0009355243274159631,0.0012339301882519022,0.0008542612746861198,0.00022284804393257523,0.00019966779003773976
sig2_465,0.000526073916379219,0.000999763743937163,0.001136618315808814,0.000880139113238405,0.0002578447612587352,0.00020228970028231963
sig2_466,0.0004751118643152923,0.0008916165034233316,0.0009970290512886578,0.0008031289843506441,0.00022935778237943245,0.00019762328088540805
sig2_467,0.00047712711547594623,0.0007898648034008474,0.0010174201119454674,0.0007379005685629307,0.0002182554004492814,0.00019356127344622256
sig2_468,0.00047152638383908996,0.0007089925021409978,0.0011189302920953579,0.0006821338322386476,0.00020979382881345683,0.0001906753651489325
sig2_469,0.00047981827450993406,0.0007104302767769966,0.0009932697359594656,0.0006582252728689427,0.0001973796224035812,0.00018904307440136334
sig2_470,0.0004476470920353065,0.0006459504466843851,0.0009114104674503594,0.0006070881401764594,0.00021893789513717835,0.00018502393019170633
sig2_471,0.0004118195985253874,0.0006526342322652809,0.0009586242793372239,0.0006377763841336385,0.00028017237996817246,0.0001820231330032081
sig2_472,0.00037973271956035865,0.000589328468988883,0.0008446507879623727,0.0006468749477903078,0.00024370648717006004,0.0001781907995115091
sig2_473,0.0004892334999796224,0.0008643166324982033,0.001415848880827586,0.0006830054976487103,0.00022084546915208898,0.0001836963989082299
sig2_474,0.00048265125125983424,0.0008835422291108012,0.0013297600771817804,0.0009814395993057903,0.0003032488011203438,0.0001904935880307463
sig2_475,0.0004421180051531961,0.0007920597619624536,0.0011736719085326825,0.0008930488104478472,0.00026191768414510897,0.00018642813605339282
sig2_476,0.0004375427615008768,0.0010968906288216166,0.0010688122482327069,0.0009074855058217003,0.0002336736071279859,0.00018741741430302065
sig2_477,0.00040425427129211534,0.0009673821256866321,0.0010470064362546874,0.0008272369454157541,0.00022922949085201052,0.00018426078561384598
sig2_478,0.00039992867454353233,0.000969551055568207,0.0012599674030404245,0.0009275740611217162,0.00021530633210991505,0.0001847998420012988
sig2_479,0.00041113321217691427,0.0009319440436943118,0.001165707108963077,0.0008498079489621203,0.00024202070618635334,0.00018134449397832738
sig2_480,0.0005025913143317281,0.0009791286635892412,0.0011808687347849218,0.0009477681628644815,0.0003113549636876976,0.00018412031068060184
sig2_481,0.0005631272346932178,0.0010910893597122096,0.0013987972878512288,0.001224931451870645,0.00031920936401210246,0.00018869414726693532
sig2_482,0.0005127193426021897,0.0013103962364027547,0.0014725337902038325,0.0011470147734012916,0.0002808651895990486,0.0001891789312807395
sig2_483,0.000510937066355004,0.001180452331198954,0.001390888911357,0.0010875538370022477,0.0002684900830754398,0.00018786251058634695
sig2_484,0.00047985241663796703,0.001243266857155981,0.0013779370713393215,0.0011772081222209416,0.00023914301633278786,0.0001867757288851996
sig2_485,0.00043232251996077134,0.0013486041699229882,0.0016391298663938144,0.0010854257896612206,0.0002823464847611965,0.0001833573939668623
sig2_486,0.0005111934120498035,0.0014061817244067068,0.0017473581951247589,0.0010839953264955484,0.0005451515849072754,0.00019038118627718564
sig2_487,0.00045903331311831396,0.0012330888604693193,0.0015472185547595145,0.00101107273600854,0.0005314152125419022,0.00018600415123618235
sig2_488,0.0004307762409679992,0.001147837292754869,0.0013520288132886163,0.0009598680449586198,0.00042851565515132444,0.0001827594941585076
sig2_489,0.0004002743485535845,0.0012307911357422778,0.0013383000009538322,0.0008744973133354394,0.00037410676216105006,0.0001789550935883658
sig2_490,0.0004002599631590801,0.0010884009620373881,0.0012280914572473903,0.0008143176213927119,0.00043267346758295847,0.0001780895090351701
sig2_491,0.00040573409346253886,0.0010263978795522885,0.0010839481095909378,0.0010683978187898022,0.0003624967277414763,0.00017844188610554858
sig2_492,0.00042844980755324684,0.0011897054763081905,0.0009629425706986336,0.0011889700510542705,0.00030477594737099895,0.00017869862270599194
sig2_493,0.00039900566064796555,0.001080468650716968,0.0008726714042287391,0.0011702159767967206,0.0007415493450853836,0.00017675161585866924
sig2_494,0.0003635238642678259,0.0010136828498707423,0.0008110062617749511,0.0010808395022994595,0.0005981314701462504,0.00017336224639783994
sig2_495,0.0003629892887193503,0.0009006870716036274,0.0008921034149890697,0.001024709839015229,0.000485804647662552,0.00017332365267839144
sig2_496,0.0003340603120318044,0.0008951071140700083,0.0011337272898677554,0.0010163821790608945,0.0005071891867528997,0.00017150024995983727
sig2_497,0.0003224185579966256,0.0008847776165045109,0.001185705962179202,0.0010472483890569192,0.00047721620367471173,0.00017252783773772864
sig2_498,0.0002980552393306879,0.0008184329550114645,0.001041752430024875,0.000981155223190347,0.0003906533072991541,0.00017023414438249704
sig2_499,0.0005487643037521551,0.0012808891299628958,0.002039346324517942,0.0014505574030042202,0.00033229297107586646,0.00017815230015885334
sig2_500,0.0004967092736349765,0.0011330945638142974,0.0018098648187053654,0.0013326952782837553,0.000282055404260496,0.0001745088550354293
sig2_501,0.0005306954385306292,0.0012609366133571982,0.0024973920318457563,0.001564128527866251,0.0002458316918381906,0.00017757064136089112
sig2_502,0.0006219006668914048,0.0014401796054091132,0.002402113920493793,0.0014855008540549438,0.00028957997681263077,0.00018223359700063224
sig2_503,0.0005690241396470727,0.0013289408202994363,0.002130188550000485,0.0014029495225966586,0.00025018358629534914,0.00018076521113330026
sig2_504,0.000555986051336654,0.0012061310178931052,0.0019066771170979707,0.0012802061452712658,0.00023898832893639755,0.0001802728033827241
sig2_505,0.0005233331727297838,0.0010746064861994395,0.0016618656635037639,0.0011572207468517545,0.000225276015509856,0.00017695369898661431
sig2_506,0.00046961890856234514,0.0009520958979195207,0.001487357822236732,0.001066034930314752,0.00020488171974023856,0.00017372506502654527
sig2_507,0.00042419729791350736,0.0008843017860423327,0.001355657574145659,0.0009669525341762426,0.00021233336075350334,0.00017161221296937645
sig2_508,0.0005082771055772872,0.0012669430483085503,0.0016831649447728492,0.0010899537786246529,0.0003120820502853785,0.0001826537085562562
sig2_509,0.00046779566580869704,0.0011158028143322103,0.001503416086900366,0.0009891035324302174,0.00037345749058601376,0.0001794071732276303
sig2_510,0.00043585523135581707,0.001004829410553106,0.0013314412900744305,0.0009754326713993892,0.0003140800352721681,0.0001792503323503426
sig2_511,0.0004073100908495022,0.0009328693490235484,0.0011640290220228879,0.0009171488317285533,0.00030478555351995417,0.00017654425214368313
sig2_512,0.0003703983019864608,0.0008266220309289802,0.0010475414026556065,0.0008355276246376601,0.0003276442971533794,0.0001731895963142328
sig2_513,0.0003577523331056964,0.0008672627444662882,0.0009254777090135275,0.0008649922138128949,0.0003008223708418148,0.00017279404295196538
sig2_514,0.0003585820448038232,0.0008601946671957343,0.000947972996164535,0.0008775043950823845,0.000322034526571919,0.00017248676510778243
sig2_515,0.0003258842138504408,0.0007637627706145257,0.0008494026598585161,0.0008037818818037934,0.00028511038949602976,0.00016918988409075347
sig2_516,0.00035691330484883394,0.0007304405776416722,0.0008323554299850689,0.0007718967155226372,0.0002924079027010202,0.0001697877684752728
sig2_517,0.0003486334117418593,0.0006775561798818058,0.0007413581117132886,0.0007420896227216566,0.0002931363669765159,0.00016685500517864981
sig2_518,0.0003441033205990958,0.000720970621703272,0.0009797095524402726,0.0008021256777710839,0.00035824502981221204,0.0001690710030913493
sig2_519,0.0003140027253208469,0.0006433579057728302,0.0008652953408949039,0.0007379570110070707,0.00032017058641104195,0.00016606910445553412
sig2_520,0.00028953223350056844,0.0006225044697511092,0.0008930332669400782,0.0008870669137529796,0.00040487400243053093,0.0001712167448460624
sig2_521,0.000269476587304538,0.0005980060739472503,0.0007910883212454023,0.0008265452012770725,0.00034916799203955234,0.00016802150405814903
sig2_522,0.0005595033854767224,0.0011077977671406004,0.0011193000089528386,0.0011247385204614605,0.00035396123606353327,0.00018261181381727594
sig2_523,0.0005011585121308937,0.0010019724894705844,0.00098683072991438,0.0010493707108450744,0.00031759410520182114,0.0001787551077857075
sig2_524,0.00045826564288006826,0.001192111987201906,0.0009518920005761799,0.0009586651296145357,0.0002712796574422109,0.00017507985727281206
sig2_525,0.0004274863882179773,0.0011584502112251707,0.0008429292195207835,0.0008772829584595304,0.0002413212534680743,0.00017258396022443393
sig2_526,0.0004255420148686139,0.0010266684432711619,0.0007466220259623136,0.0008046615881656832,0.00022284382089314368,0.000169279297244238
sig2_527,0.0003842574664349902,0.0009500606157938317,0.0006724762276106628,0.0007364076211287657,0.00020828624575917865,0.0001661936980152489
sig2_528,0.000405566456493636,0.0011006624941598932,0.0009871989589884844,0.0008120208732980364,0.000190709144679957,0.00016801521695170374
sig2_529,0.0004413355047570151,0.0010429412690793711,0.000925680389772979,0.0007640034152629869,0.0001807983645846974,0.00016764414565482476
sig2_530,0.00044260755605625716,0.001031475086146691,0.0010292782640722827,0.0007647998738701414,0.00017692977864628657,0.0001670171545773887
sig2_531,0.0004000980873981371,0.0009620944055371086,0.0009379861461633611,0.0007795251391660506,0.0001815671275728464,0.00016487796344741239
sig2_532,0.00037054641449297887,0.0008540311615255152,0.0008329692171851036,0.0007226223797149898,0.0002537466825843521,0.00016343126549557584
sig2_533,0.0003436436317239859,0.000762001506748653,0.0007557436269269007,0.0006864726449661895,0.00022840667390059343,0.00016075046257508276
sig2_534,0.0003239614392743284,0.0006790406363291054,0.0006708366428836423,0.0006326628790345105,0.00020633317071345518,0.00015822900211966763
sig2_535,0.0003033833046388123,0.0007379715983175868,0.0006044540444954747,0.0006566114972563469,0.00018903298647978423,0.00015727480118227655
sig2_536,0.00032091696203260237,0.0008559216986331398,0.0006784466831667566,0.0007158561643637678,0.0003219448722939618,0.00016327605296219543
sig2_537,0.0003320788980639459,0.0007595943398433421,0.0006102029079670187,0.0006586655147409449,0.00027434078442651683,0.00016054850502920001
sig2_538,0.0003671413797035188,0.0007766862703510102,0.0005604282888646842,0.0006115401196724274,0.00023995718598736405,0.00015857145203359505
sig2_539,0.00033942951347418443,0.000691403060468372,0.0005200502694680365,0.000568147912328324,0.00022561612700942968,0.00015683803878638425
sig2_540,0.000322794501348783,0.0006419754328599643,0.0004707203548969869,0.0005334131031126183,0.00020676507866438388,0.00015447460362872265
sig2_541,0.00030431974774000256,0.0005875283130998109,0.0005363487730915688,0.0005643583306107627,0.00020952586719111737,0.0001539357490862176
sig2_542,0.000290342137303473,0.0005732391808967001,0.0005459151204098471,0.0005353721326377114,0.00019317452897214663,0.0001527918120900993
sig2_543,0.00027412819271487206,0.0005181234583760755,0.0004934268199143085,0.000499070825324667,0.00018041627018652891,0.0001508928391224285
sig2_544,0.0002961798780109147,0.0006898110421334602,0.0006102879078738716,0.0007546382155238962,0.00019133699406031937,0.000151115562566458
sig2_545,0.0002788826959206915,0.0006186508239615656,0.0005543813345651434,0.0007296658777953516,0.000179004664724666,0.00014909485158638987
sig2_546,0.00025657628761057214,0.0005900883350183714,0.0005381274774440615,0.0006764385536338896,0.0001784273037129213,0.0001472583071993716
sig2_547,0.00023836163970628133,0.0005379047973288589,0.0004923526936080865,0.0006554675583887098,0.0001768662496847282,0.00014555613021529428
sig2_548,0.00022902441807954771,0.00048529128030311796,0.0005006762421638276,0.000661974173051123,0.00016971322956852697,0.00014390226260712472
sig2_549,0.00021857004261451892,0.0004764322944482992,0.00047958692877468997,0.0006103899591809635,0.00016220226035331653,0.00014302384043281927
sig2_550,0.00020809319925652967,0.0004550551953308349,0.00043754011357041836,0.0005917660129659654,0.00015890917061946581,0.00014148821571531537
sig2_551,0.0001948364034572164,0.0004153096896802717,0.00041599338560868834,0.0006125089254517537,0.00015790304443906607,0.00014008122765579397
sig2_552,0.00018575223736577338,0.0004394632269146185,0.0003957576157988745,0.0005788750053545724,0.00015810234575722,0.0001390115208152678
sig2_553,0.00017835967205417116,0.00047469572881322735,0.0004077821960390626,0.0005383069686990791,0.0001634337839175001,0.00013781425706001476
sig2_554,0.0001834729543587742,0.0006096099730589962,0.00045688552864928437,0.0005483084585762728,0.00016545589592885824,0.00013772031065126665
sig2_555,0.00017574183684976492,0.0005555405047290295,0.0004292635587172247,0.0005270933098902661,0.0001633386043765105,0.00013670584643181725
sig2_556,0.00016652716248335902,0.0005107241811049466,0.00043597946033333674,0.000491530978528148,0.00021127905750609243,0.00013554979912030728
sig2_557,0.0001698315566781735,0.000466288094633089,0.0003969506178453337,0.00046417548447802665,0.00021950383438974844,0.0001344625204835249
sig2_558,0.0001644545373774088,0.00042315127028276484,0.0004898606181792736,0.0004362206729599932,0.00024607967128427704,0.0001334613776395503
sig2_559,0.00017232328858862904,0.0003863637246695141,0.0005385775623651048,0.0004391051245564498,0.0006614703066963679,0.0001331753054603736
sig2_560,0.00016484420700177754,0.00035533024739454707,0.0005893489818118642,0.0004231888621180805,0.000530914231964092,0.00013261371738275995
sig2_561,0.00015772173385263016,0.00033325118966347515,0.0005282445074826263,0.0004028638196407322,0.0004293730655251188,0.00013174315015510035
sig2_562,0.00015563400028319836,0.00031161420299122847,0.00048465092344120864,0.00038985341592013255,0.00036659801547308407,0.0001309710064388408
sig2_563,0.00015866665696888935,0.0002944582204129491,0.0004672048442043858,0.00038750495050070104,0.0003101697137373473,0.00013016612514833923
sig2_564,0.00015190017070633454,0.00027993775698374214,0.0005599830370687942,0.00037155164825477724,0.0002666704096256025,0.00013011419370074454
sig2_565,0.00014600761196685027,0.00026285704664033436,0.0005167264858322047,0.0003852433086277063,0.00023654903976920989,0.00012935757217481434
sig2_566,0.00015414624421630974,0.000278635332449367,0.0005713085368455114,0.0004365922783645853,0.00021846364190305297,0.0001306241376770418
sig2_567,0.00014762493011535687,0.00026299940763027023,0.0005343328743264951,0.00041194975005829444,0.00020389662567626775,0.00012983949776763337
sig2_568,0.00014447360758914544,0.000253137100445883,0.0004817447453948261,0.00039300771028504667,0.00019537846812267234,0.00012912044568931636
sig2_569,0.00013949689587815329,0.0002495852973302822,0.0004402999654549372,0.0003732649810706897,0.00020708832042670402,0.0001284491001731479
sig2_570,0.00013845298833852382,0.0002493548592780829,0.0004005970638347417,0.00035645636038864954,0.0003207634970993292,0.00012779892219065374
sig2_571,0.00014857433026868567,0.0002407525193375585,0.0004146519620330377,0.00041837091778549934,0.00027339460850447944,0.00012771401180672277
sig2_572,0.00014826056842103644,0.00025613909635601774,0.0003848490032277248,0.000396586510044069,0.000269418995536753,0.00012750094723193783
sig2_573,0.0001473662420288646,0.0002518340994222803,0.00035368874912923955,0.00038599156491331504,0.00025137607928905355,0.00012691507346843006
sig2_574,0.0001505089977055136,0.0002565666785396018,0.00032826778840665776,0.00037532113717802357,0.0003117762464096069,0.00012668433456591407
sig2_575,0.00015597467216280146,0.0002631821083863968,0.0003052593705551995,0.00037879152943464837,0.00027333757921147003,0.0001272409559966227
sig2_576,0.0001624286330948587,0.000260230209459832,0.00031270372414948013,0.00037207088808514693,0.00023979547696347003,0.00012668927777657475
sig2_577,0.00015731042572064225,0.00024561652085220543,0.0003089150459483229,0.00039828878563101966,0.0002805873095278735,0.00012613450129617124
sig2_578,0.00015071173219599615,0.00024318282472858435,0.0002880140998668561,0.00037854098178683067,0.0002484944968143575,0.00012575393758997692
sig2_579,0.00014561893227988922,0.0002404171116469422,0.0002898113265776518,0.0003644181237052787,0.0002220350843679886,0.00012540205318920496
sig2_580,0.0001419017940794444,0.0002317028618206651,0.00028174582306516905,0.000348677885603748,0.00021132949354425436,0.00012493925400334312
sig2_581,0.00014466033059083676,0.0002548788496728793,0.0002681981990916987,0.00034209106340371174,0.00019460081179395287,0.00012449729569100513
sig2_582,0.00014036292526883464,0.00024188558292512406,0.0002553360752286049,0.0003299077118637191,0.00021274635769956158,0.0001241590171376326
sig2_583,0.0001392366062922157,0.000229750857310872,0.00024225079563971276,0.0003440165244766156,0.00020826595148917669,0.00012402228632912575
sig2_584,0.00013512796965109658,0.00028760610132542937,0.00024177933300281577,0.00033648805188729125,0.00019059304235677122,0.00012395370555737093
sig2_585,0.0001372784432163973,0.0002721673882965076,0.0002426152559784049,0.0003240865253137779,0.00017763987188258967,0.00012369694748017772
sig2_586,0.00013719930948132857,0.00025928765186229377,0.0002811911054654027,0.00040606352237749545,0.0002485337815745607,0.00012350548644094904
sig2_587,0.0001783440700234143,0.00031230204064041625,0.0002803911984490308,0.0005029046831262637,0.0002290092041448639,0.00012567203151999724
sig2_588,0.00019326928305433416,0.0003111610081996075,0.00032690041472810877,0.00047484043320165215,0.00020607852145199243,0.00012559428488449973
sig2_589,0.00019425557783705815,0.0003013673783152018,0.00033104860201747246,0.00048057266052289665,0.00023422820449055693,0.00012597850575145748
sig2_590,0.00018260354039246422,0.00029809091234528633,0.00030885910007662015,0.000451519949158083,0.00021091930909709482,0.0001255681676216732
sig2_591,0.00017344972486807032,0.00029215603694117816,0.0003352160158916536,0.00042728467171719814,0.00020531868890617298,0.00012508043536593182
sig2_592,0.00020458928028528023,0.0006736599261030022,0.0004067861143577289,0.0005332354375641576,0.00027922607149069025,0.00012770095014478012
sig2_593,0.0001980210787944963,0.0006030972997338982,0.00037367779223039196,0.0004974939224669111,0.0004009715863777579,0.0001271107305191926
sig2_594,0.00020960874166893386,0.0005953238656628538,0.00037411640316731184,0.00046840308545097404,0.00034379914718654663,0.0001268355031145365
sig2_595,0.0001960314612606654,0.0005353879957340225,0.0003479290269132444,0.00046209542813963907,0.0002908839668329928,0.00012627593567897068
sig2_596,0.00018415522970783294,0.0004898698486563933,0.00032609948150342453,0.000436272748945671,0.000325095751404643,0.00012587079069370548
sig2_597,0.0001788061828130121,0.0004488694264966278,0.0003188536818982588,0.00042751787380129313,0.00028025807113495093,0.00012548154867502662
sig2_598,0.0001691992025278533,0.0004116329386366735,0.0002978275867862043,0.00042246501794735564,0.0002524641356012393,0.0001250509237449129
sig2_599,0.00017215791598263586,0.00038678457666419083,0.0003334052542139616,0.0004413045432943067,0.00023149597004675177,0.0001251792103450149
sig2_600,0.0001649674814103206,0.00036488343460464257,0.00032222479340647813,0.00042115611147535304,0.00021655152673359082,0.00012478617297660585
sig2_601,0.00016918275443129064,0.00037672182124182514,0.00032125463770106414,0.00040592708740320744,0.0002304940614581318,0.0001261322796730389
sig2_602,0.00016091069378628946,0.000349845255092718,0.00031240440574666236,0.0004020139503526721,0.00021926196207778045,0.00012571506348505476
sig2_603,0.0001540216410058629,0.0003279800946147238,0.0003509355198865824,0.00041828477191940204,0.0001993412554905474,0.00012550663764923458
sig2_604,0.000148798706660602,0.0003203138887656402,0.00032566956973676054,0.0004258506283135207,0.0002146028323125256,0.0001250631075630752
sig2_605,0.00014483045479634027,0.00030071962449654385,0.00030259640735976623,0.00040251974185556683,0.0002469010475860758,0.00012471202923064928
sig2_606,0.0001404784893297717,0.0002810841460363805,0.00028655970574826227,0.0003965285061845269,0.00033023936455522755,0.00012477291685110368
sig2_607,0.00013698518962852822,0.00027158513132208756,0.00026924956606737147,0.00038467292359708354,0.00030789086002206497,0.00012452730432920282
sig2_608,0.0001441836285304473,0.0003022656627264467,0.00031722927251880985,0.0004097838589765665,0.00027845125097618133,0.00012524092377098027
sig2_609,0.00015382872109629366,0.0002821858283345046,0.00033946221253725116,0.00041188335469210033,0.0002621569974302757,0.00012478316455609388
sig2_610,0.00016748204433808794,0.0002747138670173424,0.0003928763352301587,0.0003906237069379345,0.00023029486821558789,0.00012574457219919884
sig2_611,0.0002092784086281493,0.00030070963315053783,0.00044695519085167655,0.00043627379876274593,0.00023605528169850503,0.00012836053262452527
sig2_612,0.00020932916844318715,0.00032950745171935283,0.00040677439609841854,0.0006694109678472184,0.00021608375435401998,0.00012819473841180898
sig2_613,0.00021114201824305297,0.0003342156272086965,0.0004219699025125336,0.0006660822233195773,0.00020521700442200163,0.00012930837559739717
sig2_614,0.00023887075512644002,0.0004340892848421249,0.0004774416900377192,0.0006846154183802189,0.00031416348505316973,0.00013027872593810068
sig2_615,0.00022148336041410882,0.00039580508374789794,0.000437357556645768,0.0006303397781250084,0.000525087342459955,0.0001295162210053362
sig2_616,0.00024386622685469752,0.0003761731530873937,0.0004166176091517992,0.0005939996352018837,0.0007065735777791646,0.00013102527705561264
sig2_617,0.00024020205585270374,0.00036418363708991014,0.0003880805252017517,0.000551592036735045,0.0005596855182599374,0.0001304104805114821
sig2_618,0.00022272461919355232,0.00033555822897611743,0.0003668793870839124,0.0005388868217334758,0.0006271614590283049,0.00013003759529672492
sig2_619,0.0002157631730200326,0.0003236215913409864,0.00033830820742984137,0.0005045581604357157,0.0006050931761429304,0.00012928662391089698
sig2_620,0.0002217426367125011,0.00030072037764903014,0.00035560724595529413,0.0004752994498813304,0.00048511052477355975,0.00012936067974058418
sig2_621,0.00024879220529631094,0.00028827139518929323,0.00046051858896950764,0.0004464071266596048,0.00046259774421072427,0.0001287505298327021
sig2_622,0.00023266724831059462,0.0002707074677487937,0.0005171443748999535,0.0004385487295974741,0.0012799702798913333,0.00012979572121430062
sig2_623,0.00022060952038393682,0.0002722597543798024,0.0004966216065800813,0.00041446900762963465,0.0009833619222307844,0.00012944275447347806
sig2_624,0.0002094333476636171,0.00026685300957549367,0.0004622283193035164,0.0004010129055023587,0.0007742195916773482,0.00012876152205568606
sig2_625,0.00020567395682702266,0.00025827082036094335,0.00042935388558788584,0.0003806454171705782,0.000761441494775549,0.00012826738593542248
sig2_626,0.00020047983466340658,0.0002727858949739074,0.0004183902161541214,0.00040270424868485107,0.0006020289699476321,0.0001278897511057207
sig2_627,0.00018853235909579898,0.00027400754883554986,0.00038168990247211245,0.0004229841373416247,0.00048197036182300534,0.00012734731769215311
sig2_628,0.00018419691259638767,0.0002596159227471045,0.0003910341783237477,0.0004164986106976513,0.0004041322790869403,0.000127409633198268
sig2_629,0.00019123244514793986,0.0003260736205165361,0.0004437718302874185,0.0004280709623080998,0.0004658195347498961,0.0001295993733528647
sig2_630,0.00018029266879497258,0.00030229709211914546,0.0004058672422784958,0.00040549931608111856,0.000382852781864682,0.0001288691427247928
